date,open,close,high,low,volume,amount,name
2023-12-01,69.629,70.716,71.508,68.753,1530951.0,108262730.916,华海清科
2023-12-04,70.728,69.739,71.654,69.565,1309849.0,91347559.411,华海清科
2023-12-05,69.33,70.77,71.322,69.155,1509732.0,106843733.64,华海清科
2023-12-06,70.19,72.485,72.807,70.19,1763296.0,127812510.56,华海清科
2023-12-07,72.282,68.537,72.872,66.854,3211377.0,220098145.44900003,华海清科
2023-12-08,68.466,70.687,72.443,67.995,5265818.0,372224876.96599996,华海清科
2023-12-11,70.509,71.757,72.437,69.877,1612278.0,115692232.44600001,华海清科
2023-12-12,71.183,69.678,71.795,68.788,1476439.0,102875316.64199999,华海清科
2023-12-13,68.898,68.901,69.665,67.302,853509.0,58807623.609,华海清科
2023-12-14,68.778,67.296,69.12,66.674,1358320.0,91409502.72000001,华海清科
2023-12-15,67.296,67.144,68.25,66.693,880344.0,59109817.536000006,华海清科
2023-12-18,66.677,66.08,66.96,66.055,766883.0,50675628.64,华海清科
2023-12-19,65.626,66.641,67.089,65.433,758040.0,50516543.64,华海清科
2023-12-20,66.287,66.19,67.463,65.687,909200.0,60179948.0,华海清科
2023-12-21,65.997,66.712,67.379,64.868,663269.0,44248001.528000005,华海清科
2023-12-22,66.448,64.321,67.144,64.063,957463.0,61584977.622999996,华海清科
2023-12-25,63.901,62.138,65.026,61.665,1355002.0,84197114.276,华海清科
2023-12-26,61.958,58.722,62.383,58.293,1816835.0,106688184.87,华海清科
2023-12-27,58.512,61.333,61.922,58.512,1450863.0,88985780.379,华海清科
2023-12-28,61.158,60.672,62.006,60.581,1369314.0,83079019.008,华海清科
2023-12-29,60.456,59.776,62.387,59.553,1508634.0,90180105.98400001,华海清科
2024-01-02,59.872,59.647,60.839,58.583,1500963.0,89527940.061,华海清科
2024-01-03,59.228,59.863,60.704,58.867,1180133.0,70646301.779,华海清科
2024-01-04,59.892,60.182,60.453,59.012,1009880.0,60776598.160000004,华海清科
2024-01-05,59.872,60.501,61.12,59.714,1076605.0,65135679.105,华海清科
2024-01-08,60.082,59.028,60.385,58.158,1356798.0,80089072.344,华海清科
2024-01-09,58.892,58.183,59.282,57.068,1735989.0,101005047.987,华海清科
2024-01-10,57.942,57.068,58.525,56.988,1021932.0,58319615.375999995,华海清科
2024-01-11,57.068,58.367,58.834,56.878,872048.0,50898825.616,华海清科
2024-01-12,58.248,58.912,59.228,57.613,806694.0,47523956.927999996,华海清科
2024-01-15,58.267,58.744,60.356,57.932,1062431.0,62411446.664,华海清科
2024-01-16,58.583,60.256,61.162,58.293,1343542.0,80956466.752,华海清科
2024-01-17,59.872,58.261,60.001,58.261,577756.0,33660642.316,华海清科
2024-01-18,57.332,58.938,59.228,55.811,1233189.0,72681693.282,华海清科
2024-01-19,58.496,57.987,59.389,57.793,914103.0,53006090.661,华海清科
2024-01-22,56.617,53.748,56.617,53.426,1919951.0,103193526.34799999,华海清科
2024-01-23,53.426,53.432,55.186,52.81,1132678.0,60521250.896000005,华海清科
2024-01-24,54.167,53.042,54.602,51.911,941367.0,49931988.414000005,华海清科
2024-01-25,53.042,55.028,55.199,52.491,1084121.0,59657010.388,华海清科
2024-01-26,54.693,52.781,54.712,52.701,827273.0,43664296.213,华海清科
2024-01-29,52.984,50.792,54.054,50.792,920281.0,46742912.552,华海清科
2024-01-30,50.525,47.321,50.525,47.14,1523618.0,72099127.37799999,华海清科
2024-01-31,46.837,47.037,48.152,46.08,1355603.0,63763498.311,华海清科
2024-02-01,46.818,49.078,50.728,46.338,1874170.0,91980515.26,华海清科
2024-02-02,49.326,49.123,51.06,47.666,1630197.0,80080167.23099999,华海清科
2024-02-05,49.045,50.783,51.492,46.544,1896972.0,96333929.076,华海清科
2024-02-06,52.327,55.363,55.93,49.271,2110950.0,116868524.85,华海清科
2024-02-07,55.476,59.096,59.511,54.444,2517607.0,148780503.27199998,华海清科
2024-02-08,59.154,59.034,63.386,58.689,2108885.0,124495917.09,华海清科
2024-02-19,60.356,59.882,60.356,57.349,1946162.0,116540072.884,华海清科
2024-02-20,58.905,58.035,58.973,57.152,1537339.0,89219468.865,华海清科
2024-02-21,56.649,58.805,60.388,56.649,1188614.0,69896446.27,华海清科
2024-02-22,58.738,58.286,59.041,57.842,1014577.0,59135635.022,华海清科
2024-02-23,58.312,57.729,58.744,56.81,1324972.0,76489308.588,华海清科
2024-02-26,57.626,58.1,58.938,57.339,1048942.0,60943530.2,华海清科
2024-02-27,57.648,60.517,60.804,57.461,1578964.0,95554164.38800001,华海清科
2024-02-28,60.517,58.228,61.365,58.064,1430213.0,83278442.564,华海清科
2024-02-29,58.261,64.385,64.385,58.261,2492723.0,160493970.35500002,华海清科
2024-03-01,64.453,64.385,65.99,62.777,1530606.0,98548067.31,华海清科
2024-03-04,64.221,64.275,65.932,64.204,1486145.0,95521969.87500001,华海清科
2024-03-05,64.372,63.447,64.556,62.612,1257630.0,79792850.61,华海清科
2024-03-06,63.447,62.799,64.868,62.258,1258287.0,79019165.313,华海清科
2024-03-07,63.705,62.154,64.443,62.154,1117243.0,69441121.422,华海清科
2024-03-08,62.0,62.999,63.779,62.0,1213048.0,76420810.952,华海清科
2024-03-11,62.773,63.457,63.579,61.484,894972.0,56792238.204,华海清科
2024-03-12,63.486,63.75,65.558,63.125,1166047.0,74335496.25,华海清科
2024-03-13,63.998,63.115,64.379,63.115,719966.0,45440654.09,华海清科
2024-03-14,62.773,61.484,63.276,61.004,959081.0,58968136.204,华海清科
2024-03-15,61.793,61.046,62.032,60.636,804211.0,49093864.706,华海清科
2024-03-18,61.162,61.774,62.348,60.037,1484004.0,91672863.096,华海清科
2024-03-19,61.162,61.02,63.031,60.968,1209616.0,73810768.32000001,华海清科
2024-03-20,60.839,60.533,61.471,59.556,1166245.0,70596308.58500001,华海清科
