date,open,close,high,low,volume,amount,name
2023-12-01,171.727,170.349,172.542,164.757,7040100.0,1199273994.8999999,北方华创
2023-12-04,169.72,167.808,172.394,167.734,4137000.0,694221696.0,北方华创
2023-12-05,167.483,163.764,167.49,163.727,4009900.0,656677263.6,北方华创
2023-12-06,162.32,163.06,164.927,162.32,3625300.0,591141418.0,北方华创
2023-12-07,162.897,158.26,162.971,155.964,7465800.0,1181537508.0,北方华创
2023-12-08,158.26,162.49,163.786,158.26,6951300.0,1129516737.0,北方华创
2023-12-11,161.238,166.764,167.334,159.727,6237200.0,1040140420.8000001,北方华创
2023-12-12,166.023,166.29,167.246,165.001,3497100.0,581532759.0,北方华创
2023-12-13,166.149,165.808,168.838,165.068,3153300.0,522842366.4,北方华创
2023-12-14,166.675,165.246,167.49,164.468,2856300.0,471992149.8,北方华创
2023-12-15,165.875,164.542,166.69,163.808,2870900.0,472383627.8,北方华创
2023-12-18,163.431,161.623,164.868,161.283,3468500.0,560589375.5,北方华创
2023-12-19,161.038,167.579,171.586,160.897,8106000.0,1358395374.0,北方华创
2023-12-20,168.283,167.727,169.764,166.216,5226700.0,876658710.9,北方华创
2023-12-21,167.734,172.66,173.631,167.357,7605000.0,1313079300.0,北方华创
2023-12-22,172.29,168.986,172.653,168.246,4737200.0,800520479.1999999,北方华创
2023-12-25,168.246,168.364,170.275,167.505,2437300.0,410353577.2,北方华创
2023-12-26,167.734,164.905,168.083,163.801,3292300.0,542916731.5,北方华创
2023-12-27,164.912,174.616,175.638,164.912,9668300.0,1688239872.8000002,北方华创
2023-12-28,174.083,179.801,181.579,173.608,7939300.0,1427494079.3,北方华创
2023-12-29,179.816,179.883,181.201,178.157,4636200.0,833973564.6,北方华创
2024-01-02,179.897,175.875,180.031,175.171,4106700.0,722265862.5,北方华创
2024-01-03,175.29,176.008,180.542,174.483,4311800.0,758911294.4000001,北方华创
2024-01-04,174.875,172.875,178.223,172.046,3503100.0,605598412.5,北方华创
2024-01-05,172.69,171.305,175.616,169.705,3308300.0,566728331.5,北方华创
2024-01-08,170.838,165.416,171.949,165.32,3763100.0,622476949.6,北方华创
2024-01-09,166.438,166.823,167.764,162.808,4553400.0,759611848.2,北方华创
2024-01-10,166.023,165.875,169.683,163.342,3646100.0,604796837.5,北方华创
2024-01-11,165.868,170.171,171.868,165.327,4526000.0,770193946.0,北方华创
2024-01-12,169.697,169.727,170.942,168.016,2677500.0,454444042.5,北方华创
2024-01-15,169.357,169.72,173.875,167.208,3773800.0,640489336.0,北方华创
2024-01-16,175.653,178.623,179.357,174.171,9728600.0,1737751717.8,北方华创
2024-01-17,178.438,177.357,179.883,176.171,6098400.0,1081593928.8,北方华创
2024-01-18,176.305,187.334,188.083,175.668,12506400.0,2342873937.6,北方华创
2024-01-19,186.097,183.579,187.986,182.601,6463700.0,1186599582.3,北方华创
2024-01-22,183.579,183.208,187.631,181.431,8468900.0,1551570231.2,北方华创
2024-01-23,181.438,183.053,186.342,179.786,6512300.0,1192096051.9,北方华创
2024-01-24,183.06,184.631,185.401,176.564,7720800.0,1425499024.8,北方华创
2024-01-25,183.06,186.179,187.505,181.92,6126600.0,1140644261.4,北方华创
2024-01-26,184.483,181.208,186.379,180.838,5347800.0,969064142.4,北方华创
2024-01-29,181.134,176.912,183.534,175.727,5023400.0,888699740.8000001,北方华创
2024-01-30,176.29,167.764,176.29,167.194,5678600.0,952664650.4000001,北方华创
2024-01-31,166.038,166.586,169.579,163.868,5544900.0,923702711.4000001,北方华创
2024-02-01,166.416,172.394,175.757,166.246,6477600.0,1116699374.4,北方华创
2024-02-02,171.801,169.283,173.801,164.564,5842000.0,988951285.9999999,北方华创
2024-02-05,166.883,176.357,179.357,166.549,8453600.0,1490851535.2,北方华创
2024-02-06,174.32,183.801,184.157,174.26,7750500.0,1424549650.5,北方华创
2024-02-07,183.253,182.401,185.149,180.586,5920700.0,1079941600.7,北方华创
2024-02-08,185.283,183.283,189.579,182.023,7507200.0,1375942137.6,北方华创
2024-02-19,188.986,189.357,190.379,186.031,6827300.0,1292797046.1,北方华创
2024-02-20,188.616,186.838,189.875,184.883,4407000.0,823395066.0,北方华创
2024-02-21,185.764,190.838,193.727,184.542,7052800.0,1345942246.3999999,北方华创
2024-02-22,191.208,192.727,193.86,190.475,4310100.0,830672642.7,北方华创
2024-02-23,192.749,191.697,194.542,190.149,4681600.0,897448675.2,北方华创
2024-02-26,192.171,189.379,193.223,188.831,4346300.0,823097947.6999999,北方华创
2024-02-27,188.327,196.542,196.742,187.949,5672800.0,1114943457.6,北方华创
2024-02-28,197.097,191.527,199.12,191.357,5235800.0,1002797066.5999999,北方华创
2024-02-29,194.912,208.29,210.394,194.646,11684700.0,2433806163.0,北方华创
2024-03-01,209.727,214.283,216.246,208.416,9492100.0,2033995664.3,北方华创
2024-03-04,214.608,214.297,218.305,211.208,6809400.0,1459233991.8,北方华创
2024-03-05,213.416,213.52,215.527,209.734,5425800.0,1158516816.0,北方华创
