date,open,close,high,low,volume,amount,name
2023-12-01,8.362,8.342,8.392,8.252,3451800.0,28794915.6,宏和科技
2023-12-04,8.382,8.462,8.552,8.332,3405400.0,28816494.8,宏和科技
2023-12-05,8.452,8.162,8.482,8.152,3778400.0,30839300.800000004,宏和科技
2023-12-06,8.132,8.132,8.222,8.032,2712800.0,22060489.599999998,宏和科技
2023-12-07,8.182,8.222,8.292,8.092,3046200.0,25045856.4,宏和科技
2023-12-08,8.242,8.092,8.262,8.092,2615700.0,21166244.400000002,宏和科技
2023-12-11,8.032,8.212,8.212,8.002,3005700.0,24682808.4,宏和科技
2023-12-12,8.212,8.292,8.312,8.122,2892200.0,23982122.4,宏和科技
2023-12-13,8.282,8.222,8.352,8.162,2649100.0,21780900.2,宏和科技
2023-12-14,8.202,8.082,8.282,8.052,2700200.0,21823016.400000002,宏和科技
2023-12-15,8.052,8.072,8.182,8.032,1937200.0,15637078.399999999,宏和科技
2023-12-18,8.062,7.982,8.142,7.912,1934000.0,15437188.0,宏和科技
2023-12-19,7.992,8.072,8.082,7.962,1759300.0,14201069.599999998,宏和科技
2023-12-20,8.072,8.002,8.162,7.992,1659900.0,13282519.8,宏和科技
2023-12-21,7.942,8.012,8.062,7.832,2554600.0,20467455.200000003,宏和科技
2023-12-22,8.022,7.912,8.062,7.882,1672400.0,13232028.8,宏和科技
2023-12-25,7.842,8.032,8.032,7.812,1863700.0,14969238.4,宏和科技
2023-12-26,7.992,7.782,8.042,7.732,2308500.0,17964747.0,宏和科技
2023-12-27,7.792,7.872,7.892,7.742,1494500.0,11764704.0,宏和科技
2023-12-28,7.882,8.052,8.072,7.802,2499800.0,20128389.599999998,宏和科技
2023-12-29,7.982,8.252,8.252,7.982,2927400.0,24156904.8,宏和科技
2024-01-02,8.232,8.262,8.312,8.202,3236800.0,26742441.6,宏和科技
2024-01-03,8.242,8.082,8.252,8.012,2595600.0,20977639.200000003,宏和科技
2024-01-04,8.082,7.932,8.132,7.892,2500600.0,19834759.2,宏和科技
2024-01-05,7.952,7.822,8.052,7.782,2466600.0,19293745.2,宏和科技
2024-01-08,7.872,7.662,7.872,7.642,2616600.0,20048389.2,宏和科技
2024-01-09,7.622,7.702,7.842,7.542,1670500.0,12866191.0,宏和科技
2024-01-10,7.732,7.582,7.752,7.502,2059300.0,15613612.6,宏和科技
2024-01-11,7.632,7.802,7.822,7.592,2312600.0,18042905.2,宏和科技
2024-01-12,7.802,7.762,7.882,7.732,1404700.0,10903281.399999999,宏和科技
2024-01-15,7.732,7.822,7.982,7.722,2466300.0,19291398.6,宏和科技
2024-01-16,7.802,7.792,7.882,7.652,1606300.0,12516289.6,宏和科技
2024-01-17,7.802,7.592,7.802,7.582,1569900.0,11918680.799999999,宏和科技
2024-01-18,7.602,7.502,7.662,7.262,3385200.0,25395770.4,宏和科技
2024-01-19,7.512,7.392,7.572,7.352,1628700.0,12039350.4,宏和科技
2024-01-22,7.452,6.902,7.452,6.802,3470300.0,23952010.6,宏和科技
2024-01-23,6.852,6.912,6.942,6.692,2672600.0,18473011.2,宏和科技
2024-01-24,7.052,7.002,7.052,6.682,2493500.0,17459487.0,宏和科技
2024-01-25,7.032,7.312,7.342,6.962,2730700.0,19966878.400000002,宏和科技
2024-01-26,7.292,7.332,7.432,7.232,2316300.0,16983111.6,宏和科技
2024-01-29,7.302,7.122,7.422,7.042,2196000.0,15639912.0,宏和科技
2024-01-30,7.112,6.862,7.142,6.842,1788400.0,12272000.8,宏和科技
2024-01-31,6.872,6.392,6.952,6.392,3764300.0,24061405.6,宏和科技
2024-02-01,6.362,6.412,6.522,6.152,2988600.0,19162903.2,宏和科技
2024-02-02,6.342,5.982,6.492,5.762,4547600.0,27203743.2,宏和科技
2024-02-05,5.892,5.382,5.892,5.382,4012300.0,21594198.599999998,宏和科技
2024-02-06,4.942,5.042,5.322,4.842,7714900.0,38898525.8,宏和科技
2024-02-07,5.182,4.722,5.182,4.602,8741400.0,41276890.800000004,宏和科技
2024-02-08,4.652,5.142,5.202,4.442,10628300.0,54650718.6,宏和科技
2024-02-19,5.182,5.522,5.572,5.182,6849700.0,37824043.4,宏和科技
2024-02-20,5.452,5.722,5.812,5.402,5102300.0,29195360.6,宏和科技
2024-02-21,5.632,5.812,5.972,5.592,4650000.0,27025800.0,宏和科技
2024-02-22,5.812,5.982,5.992,5.762,3132600.0,18739213.2,宏和科技
2024-02-23,6.012,6.202,6.232,5.902,3855000.0,23908710.0,宏和科技
2024-02-26,6.202,6.272,6.422,6.192,4379800.0,27470105.6,宏和科技
2024-02-27,6.262,6.812,6.902,6.202,9333600.0,63580483.2,宏和科技
2024-02-28,6.882,6.122,6.892,6.122,11474600.0,70247501.2,宏和科技
2024-02-29,5.742,6.172,6.262,5.742,6360500.0,39257006.0,宏和科技
2024-03-01,6.172,6.792,6.792,6.152,8406400.0,57096268.8,宏和科技
2024-03-04,7.482,7.482,7.482,7.482,4120900.0,30832573.8,宏和科技
2024-03-05,7.702,6.882,7.702,6.882,21918400.0,150842428.79999998,宏和科技
