date,open,close,high,low,volume,amount,name
2023-12-01,105.952,105.069,107.021,102.676,1664609.0,174898803.021,芯源微
2023-12-04,104.566,105.552,105.849,104.214,1145484.0,120908127.16800001,芯源微
2023-12-05,104.221,101.117,105.352,101.117,1988241.0,201044965.197,芯源微
2023-12-06,100.241,101.027,102.413,99.896,1206570.0,121896147.39,芯源微
2023-12-07,100.979,96.288,101.579,95.322,3229480.0,310960170.24,芯源微
2023-12-08,96.419,96.157,98.144,95.012,3222608.0,309876317.456,芯源微
2023-12-11,96.129,99.737,99.751,94.977,2866651.0,285911170.787,芯源微
2023-12-12,100.082,100.516,100.641,98.247,1710893.0,171972120.78800002,芯源微
2023-12-13,99.737,99.047,101.71,98.495,1407904.0,139448667.488,芯源微
2023-12-14,99.261,98.571,100.034,98.323,1292098.0,127363391.958,芯源微
2023-12-15,98.357,97.254,98.868,96.523,1306324.0,127045234.296,芯源微
2023-12-18,96.198,93.943,96.909,93.625,1469814.0,138078736.602,芯源微
2023-12-19,93.943,96.247,97.674,93.122,1490170.0,143424391.99,芯源微
2023-12-20,96.288,93.791,96.84,93.543,1304461.0,122346701.651,芯源微
2023-12-21,93.391,94.77,95.515,92.584,1337915.0,126794204.55,芯源微
2023-12-22,94.495,93.032,94.501,91.859,1580707.0,147056333.62399998,芯源微
2023-12-25,92.425,90.156,93.95,89.487,1798121.0,162111396.87600002,芯源微
2023-12-26,90.073,86.996,90.404,86.631,1839096.0,159993995.616,芯源微
2023-12-27,86.865,92.784,95.171,86.865,3995947.0,370759946.448,芯源微
2023-12-28,92.149,93.46,94.081,91.584,2349609.0,219594457.14,芯源微
2023-12-29,93.391,91.88,94.136,91.377,2778190.0,255260097.2,芯源微
2024-01-02,91.804,87.893,91.804,87.5,2790822.0,245293718.046,芯源微
2024-01-03,87.321,86.541,88.673,85.437,2665039.0,230635140.09899998,芯源微
2024-01-04,85.493,84.975,86.976,84.803,1504665.0,127858908.37499999,芯源微
2024-01-05,85.458,83.872,86.113,83.327,1518921.0,127394942.112,芯源微
2024-01-08,82.775,79.567,83.472,79.388,2333337.0,185656625.079,芯源微
2024-01-09,80.492,79.443,81.485,78.36,1747305.0,138811151.115,芯源微
2024-01-10,79.25,78.112,79.995,77.87,1601924.0,125129487.48799999,芯源微
2024-01-11,77.663,79.733,79.995,77.663,1786918.0,142476332.894,芯源微
2024-01-12,79.367,79.526,81.25,78.836,1976078.0,157149579.028,芯源微
2024-01-15,79.629,79.347,81.63,78.229,1875242.0,148794826.97399998,芯源微
2024-01-16,79.043,79.857,82.044,78.229,2323868.0,185577126.876,芯源微
2024-01-17,79.733,76.698,79.802,76.698,1723552.0,132192991.29599999,芯源微
2024-01-18,76.27,77.491,77.615,74.566,2238275.0,173446168.025,芯源微
2024-01-19,77.663,76.76,78.526,76.38,1583443.0,121545084.68,芯源微
2024-01-22,76.767,71.662,76.767,71.152,3345251.0,239727377.16200003,芯源微
2024-01-23,72.283,73.29,73.939,71.8,2322328.0,170203419.12,芯源微
2024-01-24,74.187,71.51,74.408,69.303,2753452.0,196899352.52,芯源微
2024-01-25,71.455,73.394,73.87,70.089,4217497.0,309538974.818,芯源微
2024-01-26,72.711,69.193,73.035,69.034,3525031.0,243907469.98299998,芯源微
2024-01-29,70.062,66.923,71.097,66.834,2918636.0,195323877.028,芯源微
2024-01-30,66.751,63.219,67.11,63.102,4075766.0,257665850.754,芯源微
2024-01-31,63.64,61.75,64.543,61.605,3284490.0,202817257.5,芯源微
2024-02-01,61.46,62.122,63.536,60.074,3955456.0,245720837.632,芯源微
2024-02-02,61.66,58.639,62.315,56.418,4515868.0,264805983.652,芯源微
2024-02-05,57.411,55.583,58.066,53.162,4232693.0,235265775.019,芯源微
2024-02-06,54.783,61.812,62.122,53.727,4332975.0,267829850.7,芯源微
2024-02-07,61.177,63.178,64.971,61.122,4734811.0,299135889.358,芯源微
2024-02-08,63.923,66.213,69.248,63.923,5032399.0,333210234.987,芯源微
2024-02-19,67.316,66.847,67.868,64.978,4603484.0,307729094.94799995,芯源微
2024-02-20,66.62,66.268,66.827,65.013,2935622.0,194537798.696,芯源微
2024-02-21,65.316,67.489,69.648,64.73,3925795.0,264947978.75500003,芯源微
2024-02-22,67.441,71.366,71.793,67.441,4055712.0,289439942.592,芯源微
2024-02-23,72.007,76.622,77.891,70.324,5477428.0,419691488.216,芯源微
2024-02-26,76.001,74.966,77.401,74.263,3805411.0,285276441.02599996,芯源微
2024-02-27,74.008,79.443,79.809,73.532,4144636.0,329262317.74799997,芯源微
2024-02-28,78.96,72.007,82.237,72.007,6222855.0,448089119.985,芯源微
2024-02-29,71.807,80.009,80.202,71.807,6233249.0,498716019.241,芯源微
2024-03-01,80.009,80.147,80.968,78.698,3516311.0,281821777.717,芯源微
2024-03-04,80.492,84.692,85.017,79.236,5069902.0,429380140.18399996,芯源微
2024-03-05,83.389,81.319,83.899,79.802,4243573.0,345083112.787,芯源微
2024-03-06,79.94,79.864,81.319,78.008,2971687.0,237330810.56800002,芯源微
2024-03-07,81.112,79.25,82.83,79.25,3338003.0,264536737.75,芯源微
2024-03-08,79.381,80.009,80.94,78.822,2599322.0,207969153.898,芯源微
2024-03-11,79.043,81.485,81.513,77.801,2335739.0,190327692.415,芯源微
2024-03-12,81.485,82.837,84.127,80.319,2949264.0,244308181.96800002,芯源微
2024-03-13,84.561,81.788,84.906,81.726,2150045.0,175847880.45999998,芯源微
2024-03-14,81.043,79.629,81.471,78.484,2763264.0,220035949.05600002,芯源微
2024-03-15,79.733,79.381,79.816,77.795,1946080.0,154481776.48,芯源微
2024-03-18,79.147,81.112,81.388,79.147,2399657.0,194640978.584,芯源微
2024-03-19,82.195,80.085,82.195,79.96,2479641.0,198582049.48499998,芯源微
2024-03-20,80.188,80.581,80.94,79.319,2129005.0,171557351.905,芯源微
2024-03-21,81.788,82.078,83.63,80.319,3589947.0,294655669.866,芯源微
2024-03-22,81.816,82.195,85.941,81.423,4687345.0,385276322.275,芯源微
2024-03-25,82.216,81.223,85.941,79.043,5058417.0,410859803.991,芯源微
2024-03-26,81.526,79.94,84.492,79.56,3547663.0,283600180.21999997,芯源微
2024-03-27,79.733,76.353,79.94,76.353,2815570.0,214977216.20999998,芯源微
2024-03-28,76.629,76.008,78.698,75.091,2631940.0,200048495.51999998,芯源微
2024-03-29,77.146,76.781,77.45,74.208,2606203.0,200106872.543,芯源微
2024-04-01,78.353,74.463,78.353,74.18,3167147.0,235835267.061,芯源微
2024-04-02,74.214,73.925,75.028,72.048,2975260.0,219946095.5,芯源微
2024-04-03,73.925,71.083,74.559,70.91,2868813.0,203923834.479,芯源微
2024-04-08,71.055,69.124,72.69,69.048,2211895.0,152895029.98,芯源微
2024-04-09,69.269,69.952,70.269,68.117,1677908.0,117373020.416,芯源微
2024-04-10,69.931,67.075,69.931,66.73,2691247.0,180515392.525,芯源微
2024-04-11,66.903,65.095,67.558,64.826,3318713.0,216031622.73499998,芯源微
2024-04-12,65.178,64.178,65.799,64.178,1657285.0,106361236.72999999,芯源微
2024-04-15,64.944,69.489,70.924,64.212,4735371.0,329056195.419,芯源微
2024-04-16,68.841,66.04,69.834,65.806,2797258.0,184730918.32000002,芯源微
2024-04-17,67.316,71.455,71.455,66.489,3846226.0,274832078.83,芯源微
2024-04-18,70.772,74.139,76.277,70.772,5192376.0,384957564.264,芯源微
2024-04-19,72.842,67.199,73.739,66.116,5671356.0,381109451.844,芯源微
2024-04-22,65.592,64.419,67.179,63.15,4085727.0,263198447.61299998,芯源微
2024-04-23,64.509,66.737,68.096,64.343,3224681.0,215205535.89699998,芯源微
2024-04-24,66.744,66.951,68.006,66.144,1929459.0,129179209.50899999,芯源微
2024-04-25,66.323,66.406,67.572,65.613,1440434.0,95653460.20400001,芯源微
2024-04-26,67.172,68.627,69.082,66.165,2908782.0,199620982.31399998,芯源微
2024-04-29,65.247,66.489,68.627,64.095,5544715.0,368662555.63500005,芯源微
2024-04-30,66.972,61.812,67.248,61.805,6390417.0,395004455.604,芯源微
2024-05-06,62.936,64.433,65.006,62.833,4964578.0,319882654.27400005,芯源微
2024-05-07,64.433,62.564,64.557,62.495,3150392.0,197101125.088,芯源微
2024-05-08,62.833,60.798,62.833,60.281,3279105.0,199363025.79,芯源微
2024-05-09,60.901,65.882,68.689,60.901,9706267.0,639468282.4940001,芯源微
2024-05-10,65.882,64.702,66.206,63.385,3871118.0,250469076.836,芯源微
2024-05-13,63.543,62.067,64.412,61.805,3047467.0,189147134.289,芯源微
2024-05-14,62.55,60.867,63.667,60.556,3194357.0,194430927.519,芯源微
2024-05-15,60.867,61.26,62.129,59.598,2231119.0,136678349.94,芯源微
2024-05-16,61.633,60.757,62.184,60.487,2121235.0,128879874.895,芯源微
2024-05-17,60.757,61.281,61.315,59.756,2056932.0,126050849.892,芯源微
2024-05-20,61.246,62.902,64.309,60.694,3626130.0,228090829.26,芯源微
2024-05-21,63.109,63.316,64.281,61.819,2941960.0,186273139.36,芯源微
2024-05-22,63.316,62.95,63.316,61.591,2041539.0,128514880.05000001,芯源微
2024-05-23,62.971,61.764,63.343,61.66,1841338.0,113728400.23200001,芯源微
2024-05-24,61.764,58.384,62.136,58.28,3805392.0,222174006.528,芯源微
2024-05-27,58.763,62.826,62.916,56.514,5086815.0,319584239.19,芯源微
2024-05-28,62.826,62.198,64.971,61.964,4160993.0,258805442.614,芯源微
2024-05-29,61.805,61.957,62.778,61.384,1942553.0,120354756.221,芯源微
2024-05-30,61.474,64.916,67.33,61.336,5873461.0,381281594.27599996,芯源微
2024-05-31,64.764,63.723,65.144,63.454,3089318.0,196860610.914,芯源微
2024-06-03,63.916,66.654,67.31,63.916,5835975.0,388991077.65,芯源微
2024-06-04,67.165,66.709,67.544,65.433,3130222.0,208813979.398,芯源微
2024-06-05,66.537,65.489,69.138,65.316,4053788.0,265478522.33200002,芯源微
2024-06-06,68.234,67.42,69.248,66.916,6795000.0,458118900.0,芯源微
2024-06-07,67.503,70.234,72.111,66.406,6403280.0,449727967.52,芯源微
2024-06-11,71.214,76.684,79.526,71.214,8509113.0,652512821.2919999,芯源微
2024-06-12,76.284,75.097,77.594,74.325,5527161.0,415073209.617,芯源微
2024-06-13,75.456,77.132,79.043,74.552,6420562.0,495230788.184,芯源微
2024-06-14,75.973,73.394,75.973,72.752,5403753.0,396603047.68200004,芯源微
