date,open,close,high,low,volume,amount,name
2023-12-01,67.55,68.45,68.54,67.25,4757000.0,325616650.0,北京君正
2023-12-04,68.64,68.39,69.1,67.95,4779600.0,326876844.0,北京君正
2023-12-05,67.88,65.55,68.15,65.55,5149200.0,337530060.0,北京君正
2023-12-06,65.47,65.8,66.25,65.24,3934900.0,258916420.0,北京君正
2023-12-07,65.74,64.73,65.78,64.28,5315900.0,344098207.0,北京君正
2023-12-08,65.23,65.9,66.05,64.8,7302200.0,481214980.00000006,北京君正
2023-12-11,65.55,67.79,67.95,64.56,6500100.0,440641779.00000006,北京君正
2023-12-12,67.78,67.57,67.91,66.97,4954200.0,334755293.99999994,北京君正
2023-12-13,67.31,66.62,67.83,66.59,4028200.0,268358684.00000003,北京君正
2023-12-14,67.13,67.45,68.75,66.88,6216600.0,419309670.0,北京君正
2023-12-15,67.99,66.34,67.99,66.06,4142400.0,274806816.0,北京君正
2023-12-18,65.68,65.34,66.23,65.15,3115200.0,203547168.0,北京君正
2023-12-19,65.06,65.45,66.27,64.81,3238100.0,211933645.0,北京君正
2023-12-20,65.47,63.28,65.84,63.26,3843600.0,243223008.0,北京君正
2023-12-21,62.23,64.05,64.4,62.23,4092700.0,262137435.0,北京君正
2023-12-22,64.09,62.76,64.46,62.68,3880500.0,243540180.0,北京君正
2023-12-25,62.65,63.13,63.84,62.65,3263900.0,206050007.0,北京君正
2023-12-26,62.9,61.38,63.75,60.95,3542400.0,217432512.0,北京君正
2023-12-27,61.61,62.01,63.25,61.31,3723600.0,230900436.0,北京君正
2023-12-28,61.91,64.01,64.7,61.42,5927400.0,379412874.00000006,北京君正
2023-12-29,63.87,64.2,64.74,63.75,5001300.0,321083460.0,北京君正
2024-01-02,64.2,62.88,64.35,62.76,4375700.0,275144016.0,北京君正
2024-01-03,62.63,61.75,62.92,61.36,4170000.0,257497500.0,北京君正
2024-01-04,61.79,59.92,61.84,59.75,5146000.0,308348320.0,北京君正
2024-01-05,59.83,59.18,60.43,58.6,4031000.0,238554580.0,北京君正
2024-01-08,58.95,57.17,59.12,57.15,4151000.0,237312670.0,北京君正
2024-01-09,57.58,57.19,58.33,56.5,4526900.0,258893411.0,北京君正
2024-01-10,56.95,56.61,57.38,55.4,3681600.0,208415376.0,北京君正
2024-01-11,56.61,57.54,57.87,56.22,4151700.0,238888818.0,北京君正
2024-01-12,57.32,56.08,57.32,56.0,4565500.0,256033240.0,北京君正
2024-01-15,55.79,56.29,57.23,55.35,4409000.0,248182610.0,北京君正
2024-01-16,56.0,55.94,56.39,54.68,5157800.0,288527332.0,北京君正
2024-01-17,55.56,54.09,56.14,54.09,4159100.0,224965719.0,北京君正
2024-01-18,53.76,54.44,54.7,52.55,8452200.0,460137768.0,北京君正
2024-01-19,54.03,53.9,54.9,53.68,5893000.0,317632700.0,北京君正
