date,open,close,high,low,volume,amount,name
2023-12-01,14.85,14.93,14.98,14.66,9773000.0,145910890.0,生益科技
2023-12-04,14.9,14.63,15.02,14.61,9924900.0,145201287.0,生益科技
2023-12-05,14.63,14.29,14.67,14.28,9536600.0,136278014.0,生益科技
2023-12-06,14.25,14.32,14.45,14.21,7432400.0,106431968.0,生益科技
2023-12-07,14.25,14.34,14.44,14.17,9192200.0,131816148.0,生益科技
2023-12-08,14.34,14.63,14.8,14.32,11905000.0,174170150.0,生益科技
2023-12-11,14.5,14.93,15.05,14.31,14296600.0,213448238.0,生益科技
2023-12-12,14.93,15.0,15.05,14.83,11638000.0,174570000.0,生益科技
2023-12-13,15.0,16.28,16.73,14.74,64265500.0,1046242340.0000001,生益科技
2023-12-14,15.85,15.75,16.65,15.52,60516900.0,953141175.0,生益科技
2023-12-15,15.75,15.53,15.95,15.3,25660300.0,398504459.0,生益科技
2023-12-18,15.41,15.56,15.72,15.28,22171600.0,344990096.0,生益科技
2023-12-19,15.59,16.11,16.22,15.4,26519100.0,427222701.0,生益科技
2023-12-20,16.1,15.61,16.1,15.59,15162700.0,236689747.0,生益科技
2023-12-21,15.55,15.81,15.95,15.4,14373000.0,227237130.0,生益科技
2023-12-22,15.82,15.63,15.92,15.46,10770000.0,168335100.0,生益科技
2023-12-25,15.55,15.71,15.74,15.41,9864600.0,154972866.0,生益科技
2023-12-26,15.61,15.26,15.61,15.09,11784700.0,179834522.0,生益科技
2023-12-27,15.24,15.56,15.65,15.24,9518400.0,148106304.0,生益科技
2023-12-28,15.63,15.74,15.78,15.47,14586600.0,229593084.0,生益科技
2023-12-29,15.78,16.06,16.15,15.76,14898200.0,239265091.99999997,生益科技
2024-01-02,16.08,15.64,16.1,15.55,15955500.0,249544020.0,生益科技
2024-01-03,15.61,15.27,15.63,15.1,15566600.0,237701982.0,生益科技
2024-01-04,15.21,15.0,15.24,14.85,15134000.0,227010000.0,生益科技
2024-01-05,14.85,14.73,15.05,14.6,11543200.0,170031336.0,生益科技
2024-01-08,14.64,14.29,14.7,14.25,12357800.0,176592962.0,生益科技
2024-01-09,14.31,14.6,14.83,14.31,10684400.0,155992240.0,生益科技
