date,open,close,high,low,volume,amount,name
2023-12-01,24.35,24.5,24.51,23.87,4504300.0,110355350.0,鼎龙股份
2023-12-04,24.5,24.03,24.65,23.9,4488100.0,107849043.0,鼎龙股份
2023-12-05,24.0,23.78,24.0,23.61,4221500.0,100387270.0,鼎龙股份
2023-12-06,23.61,23.7,23.9,23.47,3613300.0,85635210.0,鼎龙股份
2023-12-07,23.63,23.37,23.76,23.24,3757800.0,87819786.0,鼎龙股份
2023-12-08,23.37,23.26,23.65,23.2,4321700.0,100522742.0,鼎龙股份
2023-12-11,23.3,24.2,24.23,23.03,6772300.0,163889660.0,鼎龙股份
2023-12-12,24.28,24.3,24.43,23.96,3965500.0,96361650.0,鼎龙股份
2023-12-13,24.15,24.03,24.23,23.91,2428800.0,58364064.0,鼎龙股份
2023-12-14,23.92,23.61,24.14,23.61,3729500.0,88053495.0,鼎龙股份
2023-12-15,23.92,23.22,23.92,23.03,4761000.0,110550420.0,鼎龙股份
2023-12-18,22.98,22.77,23.13,22.68,6188800.0,140918976.0,鼎龙股份
2023-12-19,22.8,22.49,22.98,22.31,8094900.0,182054301.0,鼎龙股份
2023-12-20,22.55,22.3,22.66,22.25,4163000.0,92834900.0,鼎龙股份
2023-12-21,22.57,22.54,22.62,22.0,3761200.0,84777448.0,鼎龙股份
2023-12-22,22.53,22.41,22.79,22.3,4095500.0,91780155.0,鼎龙股份
2023-12-25,22.39,22.57,22.7,22.15,2676800.0,60415376.0,鼎龙股份
2023-12-26,22.85,22.82,23.15,22.53,5657300.0,129099586.0,鼎龙股份
2023-12-27,22.76,23.71,23.95,22.51,10453900.0,247861969.0,鼎龙股份
2023-12-28,23.71,23.48,23.77,23.35,6832200.0,160420056.0,鼎龙股份
2023-12-29,23.48,24.0,24.11,23.4,8309200.0,199420800.0,鼎龙股份
2024-01-02,23.92,23.12,23.99,23.12,6326500.0,146268680.0,鼎龙股份
2024-01-03,23.0,22.05,23.03,21.7,11295400.0,249063570.0,鼎龙股份
2024-01-04,22.08,22.24,22.5,22.04,5109200.0,113628607.99999999,鼎龙股份
2024-01-05,22.24,21.62,22.24,21.47,6145800.0,132872196.0,鼎龙股份
2024-01-08,21.7,21.01,21.75,20.95,5960600.0,125232206.00000001,鼎龙股份
2024-01-09,21.04,20.69,21.17,20.32,6773400.0,140141646.0,鼎龙股份
2024-01-10,20.69,20.38,20.78,20.2,3938000.0,80256440.0,鼎龙股份
2024-01-11,20.37,20.67,20.8,20.3,5889300.0,121731831.00000001,鼎龙股份
2024-01-12,20.63,20.5,20.88,20.3,4180000.0,85690000.0,鼎龙股份
2024-01-15,20.46,20.55,20.88,20.3,6071500.0,124769325.0,鼎龙股份
2024-01-16,20.61,20.2,20.65,19.89,5441100.0,109910220.0,鼎龙股份
2024-01-17,20.25,19.4,20.25,19.38,5835800.0,113214519.99999999,鼎龙股份
2024-01-18,19.31,19.54,19.61,18.76,9135500.0,178507670.0,鼎龙股份
2024-01-19,19.59,19.32,19.65,19.22,3650800.0,70533456.0,鼎龙股份
2024-01-22,19.29,18.0,19.4,17.86,11766600.0,211798800.0,鼎龙股份
2024-01-23,17.99,18.46,18.62,17.72,8977200.0,165719112.0,鼎龙股份
2024-01-24,18.58,18.56,18.88,17.82,6585200.0,122221311.99999999,鼎龙股份
2024-01-25,18.63,19.06,19.25,18.43,5964100.0,113675745.99999999,鼎龙股份
2024-01-26,18.95,18.93,19.3,18.8,6373700.0,120654141.0,鼎龙股份
2024-01-29,19.15,18.72,19.27,18.61,5198800.0,97321536.0,鼎龙股份
2024-01-30,18.65,17.56,18.65,17.49,11189000.0,196478840.0,鼎龙股份
2024-01-31,17.68,17.11,17.73,17.09,7090000.0,121309900.0,鼎龙股份
2024-02-01,16.95,17.19,17.48,16.55,8931800.0,153537642.0,鼎龙股份
2024-02-02,17.08,16.41,17.37,15.61,10685600.0,175350696.0,鼎龙股份
2024-02-05,16.22,16.16,16.84,15.16,19113500.0,308874160.0,鼎龙股份
2024-02-06,16.09,18.15,18.22,15.93,13466500.0,244416974.99999997,鼎龙股份
2024-02-07,18.52,19.38,19.78,18.17,13885900.0,269108742.0,鼎龙股份
2024-02-08,19.54,20.22,21.42,19.26,14280400.0,288749688.0,鼎龙股份
2024-02-19,20.22,19.51,20.58,19.16,15703600.0,306377236.0,鼎龙股份
2024-02-20,19.32,19.52,19.88,19.21,9678800.0,188930176.0,鼎龙股份
2024-02-21,19.31,19.58,20.15,19.22,7786300.0,152455754.0,鼎龙股份
2024-02-22,19.67,19.81,20.06,19.4,7954700.0,157582607.0,鼎龙股份
2024-02-23,20.03,19.81,20.09,19.32,8836400.0,175049084.0,鼎龙股份
2024-02-26,19.69,19.81,20.14,19.6,6995800.0,138586798.0,鼎龙股份
2024-02-27,19.81,20.48,20.49,19.62,9425400.0,193032192.0,鼎龙股份
2024-02-28,20.75,19.64,20.76,19.61,11266800.0,221279952.0,鼎龙股份
2024-02-29,19.36,20.95,21.09,19.36,13445800.0,281689510.0,鼎龙股份
2024-03-01,20.9,20.79,21.09,20.61,7218200.0,150066378.0,鼎龙股份
2024-03-04,20.86,21.22,21.5,20.52,10557800.0,224036516.0,鼎龙股份
2024-03-05,20.99,20.95,21.3,20.71,7805300.0,163521035.0,鼎龙股份
2024-03-06,20.81,20.4,20.9,20.17,8655000.0,176562000.0,鼎龙股份
2024-03-07,20.48,20.15,20.99,20.13,6414700.0,129256204.99999999,鼎龙股份
2024-03-08,20.14,20.55,20.72,20.14,4484600.0,92158530.0,鼎龙股份
2024-03-11,20.44,20.55,20.56,20.05,5420200.0,111385110.0,鼎龙股份
2024-03-12,20.78,20.49,20.98,20.22,6603100.0,135297519.0,鼎龙股份
2024-03-13,20.55,20.72,20.9,20.36,6679300.0,138395096.0,鼎龙股份
2024-03-14,20.69,20.89,21.2,20.55,7620900.0,159200601.0,鼎龙股份
2024-03-15,20.91,21.2,21.26,20.69,7106200.0,150651440.0,鼎龙股份
2024-03-18,21.3,21.7,21.71,21.1,11258900.0,244318130.0,鼎龙股份
2024-03-19,21.45,21.68,22.1,21.45,8201400.0,177806352.0,鼎龙股份
2024-03-20,21.65,21.77,21.99,21.46,6186000.0,134669220.0,鼎龙股份
2024-03-21,21.91,21.86,22.04,21.68,6612600.0,144551436.0,鼎龙股份
2024-03-22,21.89,22.0,22.3,21.76,7881000.0,173382000.0,鼎龙股份
2024-03-25,21.56,21.95,22.57,21.55,9528700.0,209154965.0,鼎龙股份
2024-03-26,21.71,21.31,21.94,21.1,8200000.0,174742000.0,鼎龙股份
2024-03-27,21.1,20.7,21.27,20.7,6569300.0,135984510.0,鼎龙股份
2024-03-28,21.01,20.96,21.38,20.74,7007800.0,146883488.0,鼎龙股份
2024-03-29,21.02,21.12,21.22,20.71,4433500.0,93635520.0,鼎龙股份
2024-04-01,21.32,21.63,21.67,21.07,5184300.0,112136409.0,鼎龙股份
2024-04-02,21.68,21.36,21.68,21.05,4745600.0,101366016.0,鼎龙股份
2024-04-03,21.34,21.39,21.75,21.03,7761300.0,166014207.0,鼎龙股份
2024-04-08,21.11,20.79,21.44,20.78,4832600.0,100469754.0,鼎龙股份
2024-04-09,20.61,21.37,21.37,20.61,5425300.0,115938661.0,鼎龙股份
2024-04-10,21.15,20.68,21.18,20.2,9939500.0,205548860.0,鼎龙股份
2024-04-11,20.7,20.35,20.97,20.28,6752600.0,137415410.0,鼎龙股份
2024-04-12,20.43,20.23,20.58,20.17,3668700.0,74217801.0,鼎龙股份
2024-04-15,20.2,20.27,20.65,19.9,5485000.0,111180950.0,鼎龙股份
2024-04-16,20.28,19.92,20.55,19.88,5864700.0,116824824.00000001,鼎龙股份
2024-04-17,20.11,20.35,20.4,19.9,4882100.0,99350735.0,鼎龙股份
2024-04-18,20.2,20.51,20.89,20.04,5609700.0,115054947.00000001,鼎龙股份
2024-04-19,20.4,20.45,20.86,20.13,5171600.0,105759220.0,鼎龙股份
2024-04-22,20.4,20.63,21.06,20.0,7234100.0,149239483.0,鼎龙股份
2024-04-23,20.72,20.33,20.88,20.26,4328200.0,87992306.0,鼎龙股份
2024-04-24,20.4,20.5,20.64,20.29,4499300.0,92235650.0,鼎龙股份
2024-04-25,20.5,20.95,21.23,20.34,8548900.0,179099455.0,鼎龙股份
2024-04-26,21.3,22.08,22.26,21.3,14830500.0,327457440.0,鼎龙股份
2024-04-29,22.13,23.0,23.38,22.03,15975400.0,367434200.0,鼎龙股份
2024-04-30,23.0,23.49,23.77,22.92,13082800.0,307314972.0,鼎龙股份
2024-05-06,23.8,23.54,23.99,23.21,11745300.0,276484362.0,鼎龙股份
2024-05-07,23.52,23.63,24.05,23.48,8966100.0,211868943.0,鼎龙股份
2024-05-08,23.45,23.09,23.63,23.06,8725700.0,201476413.0,鼎龙股份
2024-05-09,23.1,23.22,23.32,23.02,6841000.0,158848020.0,鼎龙股份
2024-05-10,23.19,22.99,23.3,22.83,5991700.0,137749183.0,鼎龙股份
2024-05-13,23.0,22.97,23.18,22.71,5868200.0,134792554.0,鼎龙股份
2024-05-14,22.96,22.62,23.19,22.62,5911800.0,133724916.0,鼎龙股份
2024-05-15,22.64,22.6,22.98,22.38,4128400.0,93301840.0,鼎龙股份
2024-05-16,22.6,22.45,22.78,22.35,4939500.0,110891775.0,鼎龙股份
2024-05-17,22.4,22.79,22.8,22.26,4940800.0,112600832.0,鼎龙股份
2024-05-20,22.79,22.75,23.06,22.6,7053600.0,160469400.0,鼎龙股份
2024-05-21,22.69,22.32,22.73,22.23,6698100.0,149501592.0,鼎龙股份
2024-05-22,22.24,22.32,22.45,21.87,6380800.0,142419456.0,鼎龙股份
2024-05-23,22.15,22.18,22.42,22.06,5309400.0,117762492.0,鼎龙股份
2024-05-24,21.96,21.87,22.34,21.84,5232900.0,114443523.0,鼎龙股份
2024-05-27,21.89,22.69,22.76,21.5,12208700.0,277015403.0,鼎龙股份
2024-05-28,22.69,22.06,22.97,21.96,15521600.0,342406496.0,鼎龙股份
2024-05-29,21.71,21.68,22.18,21.57,9151300.0,198400184.0,鼎龙股份
2024-05-30,21.7,22.2,22.38,21.46,7968600.0,176902920.0,鼎龙股份
2024-05-31,22.29,22.29,22.59,22.13,5757700.0,128339133.0,鼎龙股份
2024-06-03,22.64,22.37,22.9,22.15,11723400.0,262252458.0,鼎龙股份
2024-06-04,22.17,22.91,22.96,22.13,9865700.0,226023187.0,鼎龙股份
2024-06-05,22.8,22.85,23.2,22.8,7998900.0,182774865.0,鼎龙股份
2024-06-06,23.3,23.21,23.69,23.01,11563500.0,268388835.0,鼎龙股份
2024-06-07,23.15,22.92,23.7,22.65,11055900.0,253401228.00000003,鼎龙股份
2024-06-11,22.91,23.53,23.6,22.76,14026000.0,330031780.0,鼎龙股份
2024-06-12,23.44,23.2,23.47,23.11,10201600.0,236677120.0,鼎龙股份
2024-06-13,23.22,23.2,23.5,23.06,12311900.0,285636080.0,鼎龙股份
2024-06-14,23.08,22.88,23.28,22.54,26352100.0,602936048.0,鼎龙股份
2024-06-17,22.48,22.91,23.1,22.15,14116000.0,323397560.0,鼎龙股份
2024-06-18,23.0,22.74,23.27,22.55,10794600.0,245469203.99999997,鼎龙股份
2024-06-19,22.87,22.96,23.16,22.57,10823200.0,248500672.0,鼎龙股份
2024-06-20,22.82,22.57,23.26,22.56,10298100.0,232428117.0,鼎龙股份
2024-06-21,22.23,22.64,22.86,22.2,6874500.0,155638680.0,鼎龙股份
2024-06-24,22.68,22.15,23.05,22.04,10594200.0,234661529.99999997,鼎龙股份
2024-06-25,22.15,21.75,22.4,21.45,9411700.0,204704475.0,鼎龙股份
2024-06-26,22.84,23.61,23.68,22.25,29052200.0,685922442.0,鼎龙股份
2024-06-27,23.32,22.64,23.52,22.47,22642000.0,512614880.0,鼎龙股份
2024-06-28,22.48,22.48,22.77,22.33,16498600.0,370888528.0,鼎龙股份
2024-07-01,22.56,22.71,22.77,22.25,13134200.0,298277682.0,鼎龙股份
2024-07-02,22.73,22.14,22.76,22.03,12821200.0,283861368.0,鼎龙股份
2024-07-03,21.93,22.3,22.59,21.79,10672800.0,238003440.0,鼎龙股份
2024-07-04,22.27,21.9,22.4,21.86,6924900.0,151655310.0,鼎龙股份
2024-07-05,21.83,22.12,22.23,21.51,7111400.0,157304168.0,鼎龙股份
2024-07-08,21.98,21.94,22.8,21.83,10266500.0,225247010.0,鼎龙股份
2024-07-09,21.94,22.67,22.86,21.86,13660300.0,309679001.0,鼎龙股份
2024-07-10,22.65,22.6,22.87,22.53,8677700.0,196116020.0,鼎龙股份
2024-07-11,22.93,22.84,23.03,22.34,13470000.0,307654800.0,鼎龙股份
2024-07-12,22.6,22.79,22.91,22.34,10344400.0,235748876.0,鼎龙股份
2024-07-15,22.7,22.65,23.1,22.58,8388400.0,189997260.0,鼎龙股份
2024-07-16,22.57,22.5,22.59,21.86,12532800.0,281988000.0,鼎龙股份
2024-07-17,22.4,22.11,22.59,22.04,7244800.0,160182528.0,鼎龙股份
2024-07-18,21.88,22.42,22.52,21.55,9793300.0,219565786.00000003,鼎龙股份
2024-07-19,22.2,22.5,22.86,22.13,12149000.0,273352500.0,鼎龙股份
2024-07-22,22.63,22.51,22.94,22.4,9331500.0,210052065.0,鼎龙股份
2024-07-23,22.48,20.99,22.48,20.96,16532100.0,347008779.0,鼎龙股份
2024-07-24,20.87,20.67,21.18,20.59,8843600.0,182797212.00000003,鼎龙股份
2024-07-25,20.6,20.43,20.79,20.34,7986900.0,163172367.0,鼎龙股份
2024-07-26,20.34,20.43,20.6,20.16,7229400.0,147696642.0,鼎龙股份
2024-07-29,20.45,20.65,21.29,20.39,10329100.0,213295915.0,鼎龙股份
2024-07-30,20.65,20.65,20.78,20.17,6412700.0,132422254.99999999,鼎龙股份
2024-07-31,20.6,21.38,21.39,20.4,8885300.0,189967714.0,鼎龙股份
2024-08-01,21.53,21.56,21.75,21.18,7823800.0,168681128.0,鼎龙股份
2024-08-02,21.37,20.99,21.72,20.86,6178100.0,129678318.99999999,鼎龙股份
2024-08-05,20.99,20.11,21.16,20.11,7178200.0,144353602.0,鼎龙股份
2024-08-06,20.43,20.42,20.55,20.0,6136100.0,125299162.00000001,鼎龙股份
2024-08-07,20.35,20.28,20.45,20.17,4293700.0,87076236.0,鼎龙股份
2024-08-08,20.12,20.35,20.62,19.95,4315800.0,87826530.0,鼎龙股份
2024-08-09,20.7,20.26,20.82,20.23,4319000.0,87502940.0,鼎龙股份
2024-08-12,20.27,20.26,20.43,19.84,4970500.0,100702330.00000001,鼎龙股份
2024-08-13,20.26,20.31,20.46,20.07,3541900.0,71935989.0,鼎龙股份
2024-08-14,20.4,19.55,20.41,19.51,8096600.0,158288530.0,鼎龙股份
2024-08-15,19.4,19.67,20.02,19.32,7154500.0,140729015.0,鼎龙股份
2024-08-16,19.68,19.65,19.84,19.51,4274700.0,83997855.0,鼎龙股份
2024-08-19,19.58,19.68,20.02,19.45,4449600.0,87568128.0,鼎龙股份
2024-08-20,19.62,19.31,19.78,19.06,7764800.0,149938288.0,鼎龙股份
2024-08-21,19.39,19.31,19.48,19.2,4388100.0,84734211.0,鼎龙股份
2024-08-22,19.4,19.0,19.47,18.9,7490100.0,142311900.0,鼎龙股份
2024-08-23,19.0,18.98,19.1,18.85,3951400.0,74997572.0,鼎龙股份
