date,open,close,high,low,volume,amount,name
2023-12-01,34.9,36.19,36.42,34.48,96847800.0,3504921882.0,浪潮信息
2023-12-04,35.96,35.94,36.8,35.69,86069900.0,3093352206.0,浪潮信息
2023-12-05,35.67,33.92,35.67,33.92,80242100.0,2721812032.0,浪潮信息
2023-12-06,33.53,33.41,34.16,33.05,68413000.0,2285678330.0,浪潮信息
2023-12-07,33.51,33.84,34.29,33.45,57278900.0,1938317976.0000002,浪潮信息
2023-12-08,33.88,35.75,36.52,33.88,143504100.0,5130271575.0,浪潮信息
2023-12-11,35.57,35.97,36.03,35.19,77194600.0,2776689762.0,浪潮信息
2023-12-12,35.8,36.15,36.8,35.57,95075100.0,3436964865.0,浪潮信息
2023-12-13,36.17,35.32,36.35,35.29,56580600.0,1998426792.0,浪潮信息
2023-12-14,35.72,35.46,36.32,35.32,67280500.0,2385766530.0,浪潮信息
2023-12-15,35.47,34.49,35.57,34.27,61845200.0,2133040948.0000002,浪潮信息
2023-12-18,34.39,34.11,34.87,33.95,37913200.0,1293219252.0,浪潮信息
2023-12-19,34.05,34.37,34.44,33.57,37871100.0,1301629707.0,浪潮信息
2023-12-20,34.38,32.49,34.47,32.45,64395800.0,2092219542.0000002,浪潮信息
2023-12-21,32.22,33.38,33.66,32.22,53298300.0,1779097254.0000002,浪潮信息
2023-12-22,33.24,32.27,33.75,32.07,52692800.0,1700396656.0000002,浪潮信息
2023-12-25,32.37,32.48,32.78,31.88,30631700.0,994917615.9999999,浪潮信息
2023-12-26,32.47,31.34,32.47,31.1,40198700.0,1259827258.0,浪潮信息
2023-12-27,31.57,31.62,31.94,31.45,37538900.0,1186980018.0,浪潮信息
2023-12-28,31.47,32.59,32.75,31.33,50036000.0,1630673240.0000002,浪潮信息
2023-12-29,32.57,32.87,33.12,32.38,44337800.0,1457383486.0,浪潮信息
2024-01-02,32.92,32.25,32.92,32.2,29133000.0,939539250.0,浪潮信息
2024-01-03,32.06,31.48,32.14,31.07,42761300.0,1346125724.0,浪潮信息
2024-01-04,31.47,30.84,31.47,30.56,31263700.0,964172508.0,浪潮信息
2024-01-05,30.72,29.83,30.92,29.55,44762900.0,1335277307.0,浪潮信息
2024-01-08,29.96,29.29,30.17,29.24,30350500.0,888966145.0,浪潮信息
2024-01-09,29.64,29.31,29.82,29.02,34576200.0,1013428422.0,浪潮信息
2024-01-10,29.28,29.33,29.6,28.47,35672200.0,1046265625.9999999,浪潮信息
2024-01-11,29.64,30.42,30.88,29.55,65568900.0,1994605938.0,浪潮信息
2024-01-12,30.26,29.85,31.35,29.84,41762400.0,1246607640.0,浪潮信息
2024-01-15,29.65,29.82,30.16,29.37,29371300.0,875852166.0,浪潮信息
2024-01-16,29.63,29.66,29.76,29.05,30787200.0,913148352.0,浪潮信息
2024-01-17,29.77,30.17,31.31,29.76,85280400.0,2572909668.0,浪潮信息
2024-01-18,30.12,31.35,31.35,29.41,95477500.0,2993219625.0,浪潮信息
2024-01-19,31.42,31.47,32.52,31.27,84410400.0,2656395288.0,浪潮信息
2024-01-22,32.17,29.93,32.42,29.67,68897100.0,2062090203.0,浪潮信息
2024-01-23,29.71,31.65,31.97,29.56,85383200.0,2702378280.0,浪潮信息
2024-01-24,31.65,31.6,31.81,30.38,65576400.0,2072214240.0,浪潮信息
2024-01-25,31.66,33.05,33.44,31.65,100074000.0,3307445699.9999995,浪潮信息
2024-01-26,32.57,32.45,33.24,32.33,58061400.0,1884092430.0000002,浪潮信息
2024-01-29,32.27,30.48,32.37,30.17,61618800.0,1878141024.0,浪潮信息
2024-01-30,30.18,29.89,30.93,29.55,42779900.0,1278691211.0,浪潮信息
2024-01-31,29.47,27.74,29.57,27.67,54100300.0,1500742322.0,浪潮信息
2024-02-01,27.53,28.87,29.95,26.67,65216100.0,1882788807.0,浪潮信息
2024-02-02,28.54,28.2,29.3,26.75,61776900.0,1742108580.0,浪潮信息
2024-02-05,27.7,27.15,28.42,26.29,56929400.0,1545633210.0,浪潮信息
2024-02-06,26.7,28.8,29.02,26.49,65860300.0,1896776640.0,浪潮信息
2024-02-07,28.38,28.62,29.52,28.35,63723500.0,1823766570.0,浪潮信息
2024-02-08,28.87,30.05,30.1,28.87,63564300.0,1910107215.0,浪潮信息
2024-02-19,31.37,32.87,33.09,31.02,115923400.0,3810402157.9999995,浪潮信息
2024-02-20,32.16,33.05,34.35,31.89,120164800.0,3971446639.9999995,浪潮信息
2024-02-21,32.07,32.29,33.42,31.95,91890600.0,2967147474.0,浪潮信息
2024-02-22,33.27,33.96,35.23,33.27,129509100.0,4398129036.0,浪潮信息
2024-02-23,34.67,34.23,34.87,33.67,89874800.0,3076414403.9999995,浪潮信息
2024-02-26,34.07,34.92,35.62,33.6,110626300.0,3863070396.0,浪潮信息
2024-02-27,34.47,37.33,37.87,34.12,156261500.0,5833241795.0,浪潮信息
2024-02-28,37.53,35.45,39.15,35.21,172013200.0,6097867940.000001,浪潮信息
2024-02-29,35.42,37.06,37.31,35.38,123494500.0,4576706170.0,浪潮信息
2024-03-01,38.67,40.8,40.8,38.67,189860700.0,7746316559.999999,浪潮信息
2024-03-04,42.67,42.86,43.68,41.85,274310100.0,11756930886.0,浪潮信息
2024-03-05,41.67,41.73,44.05,41.16,201466400.0,8407192871.999999,浪潮信息
2024-03-06,40.97,41.5,42.38,40.23,149153400.0,6189866100.0,浪潮信息
2024-03-07,41.47,40.35,42.17,39.79,131591100.0,5309700885.0,浪潮信息
2024-03-08,40.66,41.79,42.17,39.77,138685400.0,5795662866.0,浪潮信息
