date,open,close,high,low,volume,amount,name
2023-12-01,98.993,103.02,103.906,97.651,12336701.0,1270926937.02,寒武纪
2023-12-04,107.04,104.913,110.403,104.832,13482665.0,1414506833.145,寒武纪
2023-12-05,104.913,101.678,108.725,101.631,10506510.0,1068280923.78,寒武纪
2023-12-06,101.007,104.705,106.711,98.953,11964357.0,1252727999.685,寒武纪
2023-12-07,103.597,104.826,107.49,102.235,11786857.0,1235569071.882,寒武纪
2023-12-08,106.362,112.698,114.819,105.94,19201002.0,2163914523.396,寒武纪
2023-12-11,109.738,113.081,114.651,108.98,10986722.0,1242389510.482,寒武纪
2023-12-12,111.745,102.349,111.893,101.799,16019171.0,1639546132.6790001,寒武纪
2023-12-13,101.785,98.51,104.027,98.04,11099309.0,1093392929.5900002,寒武纪
2023-12-14,99.262,98.893,102.617,98.322,9393392.0,928940715.056,寒武纪
2023-12-15,99.329,96.175,100.0,94.765,7147873.0,687446685.775,寒武纪
2023-12-18,95.302,96.611,98.222,94.329,5876964.0,567779369.0040001,寒武纪
2023-12-19,95.409,98.846,100.631,95.067,6660938.0,658407077.548,寒武纪
2023-12-20,99.329,94.893,100.255,94.752,5398495.0,512279386.035,寒武纪
2023-12-21,94.295,97.114,99.571,92.859,6998055.0,679609113.27,寒武纪
2023-12-22,97.114,97.651,100.47,95.644,7394880.0,722117426.88,寒武纪
2023-12-25,96.275,90.403,97.819,80.201,11138463.0,1006950470.5890001,寒武纪
2023-12-26,89.06,87.92,90.899,86.342,7243831.0,636877621.52,寒武纪
2023-12-27,89.222,87.255,89.571,87.242,4779566.0,417041031.33,寒武纪
2023-12-28,88.255,87.658,90.047,86.879,6580235.0,576810239.63,寒武纪
2023-12-29,87.658,89.571,90.604,86.913,7068483.0,633131090.793,寒武纪
2024-01-02,90.269,89.53,91.946,86.577,6439820.0,576557084.6,寒武纪
2024-01-03,88.926,84.873,89.329,84.175,8225167.0,698094598.791,寒武纪
2024-01-04,84.537,84.631,85.436,82.047,5712736.0,483474560.416,寒武纪
2024-01-05,84.826,82.953,85.383,82.081,4413751.0,366133886.703,寒武纪
2024-01-08,82.55,80.933,82.953,79.383,5719626.0,462906491.058,寒武纪
2024-01-09,81.597,78.873,82.215,77.886,7394487.0,583225373.151,寒武纪
2024-01-10,78.101,78.49,80.685,76.228,6311464.0,495386809.35999995,寒武纪
2024-01-11,78.456,79.792,80.866,78.188,5450704.0,434922573.568,寒武纪
2024-01-12,79.53,77.617,81.409,77.517,4992234.0,387482226.378,寒武纪
2024-01-15,78.188,80.067,82.819,77.584,8606162.0,689069572.854,寒武纪
2024-01-16,79.195,81.383,82.611,79.195,8538525.0,694890780.0749999,寒武纪
2024-01-17,81.933,82.161,84.765,81.664,9815370.0,806440614.57,寒武纪
2024-01-18,80.201,87.248,87.248,78.53,10613713.0,926025231.824,寒武纪
2024-01-19,87.517,87.369,88.617,85.101,7743686.0,676558102.134,寒武纪
2024-01-22,90.02,85.571,90.463,83.94,9047274.0,774184283.454,寒武纪
2024-01-23,84.228,89.409,90.604,82.315,9327198.0,833935445.9820001,寒武纪
2024-01-24,88.456,87.315,89.376,83.779,8201738.0,716134753.47,寒武纪
2024-01-25,87.617,88.128,89.248,84.497,7234242.0,637539278.976,寒武纪
2024-01-26,86.913,83.886,87.92,83.886,6257204.0,524891814.74399996,寒武纪
2024-01-29,83.779,84.362,89.584,83.779,8742102.0,737501208.9239999,寒武纪
2024-01-30,82.886,77.45,82.886,77.188,7518972.0,582344381.4,寒武纪
2024-01-31,76.846,72.819,77.852,72.738,7074836.0,515182482.684,寒武纪
2024-02-01,72.812,77.175,80.993,72.047,9095006.0,701907088.05,寒武纪
2024-02-02,77.839,71.805,78.175,68.859,9113987.0,654429836.5350001,寒武纪
2024-02-05,72.027,68.141,72.738,63.322,11085388.0,755369423.7080001,寒武纪
2024-02-06,68.181,73.624,73.812,66.779,10101882.0,743740960.3679999,寒武纪
2024-02-07,73.846,73.409,75.96,72.269,8100844.0,594674857.1960001,寒武纪
2024-02-08,74.832,76.443,78.054,73.631,7776170.0,594433763.31,寒武纪
2024-02-19,82.349,88.946,90.0,80.403,11617749.0,1033352302.554,寒武纪
2024-02-20,86.899,85.772,87.852,84.0,9634512.0,826371363.264,寒武纪
2024-02-21,83.222,84.43,86.832,82.678,8212070.0,693345070.1,寒武纪
2024-02-22,88.859,92.873,98.242,88.826,12375291.0,1149330401.043,寒武纪
2024-02-23,96.98,94.181,98.007,92.953,9100313.0,857076578.653,寒武纪
2024-02-26,92.55,100.51,102.121,92.262,10616825.0,1067097080.75,寒武纪
2024-02-27,98.651,111.839,114.517,97.06,13192446.0,1475429968.194,寒武纪
2024-02-28,110.47,105.101,121.06,104.362,14326376.0,1505716443.976,寒武纪
2024-02-29,105.154,112.188,113.604,105.134,12347025.0,1385188040.7,寒武纪
2024-03-01,112.369,113.087,115.067,109.732,10438756.0,1180487599.772,寒武纪
2024-03-04,116.443,118.054,119.732,112.752,10643968.0,1256562998.272,寒武纪
2024-03-05,115.772,116.443,126.175,113.899,14775412.0,1720493299.516,寒武纪
2024-03-06,115.705,113.255,116.336,111.584,9903500.0,1121620892.5,寒武纪
2024-03-07,115.128,109.571,116.631,108.725,10865666.0,1190561889.286,寒武纪
2024-03-08,111.705,113.879,113.913,109.732,9746790.0,1109954698.41,寒武纪
2024-03-11,113.302,119.604,121.141,112.416,12091000.0,1446131964.0,寒武纪
2024-03-12,117.799,112.966,119.262,111.503,12276261.0,1386800100.126,寒武纪
2024-03-13,116.443,114.094,118.859,113.758,10289198.0,1173935756.612,寒武纪
2024-03-14,110.846,114.765,116.436,110.745,9420182.0,1081107187.23,寒武纪
2024-03-15,113.913,114.06,115.772,110.06,8565513.0,976982412.78,寒武纪
2024-03-18,115.49,129.886,131.651,114.45,17081354.0,2218628745.644,寒武纪
2024-03-19,127.181,124.101,128.188,123.356,11494566.0,1426487135.166,寒武纪
2024-03-20,123.826,123.329,127.181,121.799,8387838.0,1034463672.7019999,寒武纪
2024-03-21,125.175,119.94,126.282,118.208,9282865.0,1113386828.1,寒武纪
2024-03-22,119.329,120.678,121.96,117.107,8991013.0,1085017466.814,寒武纪
2024-03-25,120.792,121.732,128.524,118.913,11759990.0,1431567102.68,寒武纪
2024-03-26,120.497,114.832,124.282,113.416,9744990.0,1119036691.6799998,寒武纪
2024-03-27,113.087,112.53,116.175,111.275,7334557.0,825357699.21,寒武纪
2024-03-28,112.53,118.899,121.732,110.658,10324949.0,1227626111.151,寒武纪
2024-03-29,117.584,115.409,119.195,111.403,8413347.0,970975963.9230001,寒武纪
2024-04-01,117.805,116.161,118.752,113.0,7232956.0,840187401.916,寒武纪
2024-04-02,115.436,113.678,118.121,112.04,5883189.0,668789159.142,寒武纪
2024-04-03,111.879,107.785,113.49,105.369,9628183.0,1037773704.655,寒武纪
2024-04-08,107.597,105.685,108.98,105.007,4961089.0,524312690.96500003,寒武纪
2024-04-09,104.752,104.738,106.034,100.376,5843798.0,612067714.924,寒武纪
2024-04-10,104.362,99.725,104.691,98.658,6161868.0,614492286.3,寒武纪
2024-04-11,102.013,103.812,104.933,100.671,7871042.0,817108612.104,寒武纪
2024-04-12,105.691,106.51,108.577,104.698,7468220.0,795440112.2,寒武纪
2024-04-15,106.376,102.087,106.711,99.436,7478342.0,763441499.7540001,寒武纪
2024-04-16,100.544,96.242,101.208,95.893,7642156.0,735496377.7520001,寒武纪
2024-04-17,97.987,99.732,100.718,96.671,8621026.0,859792165.032,寒武纪
2024-04-18,99.664,99.732,102.685,95.926,7986629.0,796522483.428,寒武纪
2024-04-19,98.993,93.899,99.799,93.899,7015429.0,658741767.671,寒武纪
2024-04-22,88.215,91.779,93.624,86.255,6559855.0,602056932.045,寒武纪
2024-04-23,92.383,92.443,93.624,90.604,4321210.0,399465616.03,寒武纪
2024-04-24,92.953,101.805,102.678,91.946,9757046.0,993316068.0300001,寒武纪
2024-04-25,100.168,99.664,102.181,99.248,4527269.0,451205737.616,寒武纪
2024-04-26,103.02,107.711,108.624,101.812,9582663.0,1032158214.393,寒武纪
2024-04-29,108.389,113.765,118.134,108.389,11212270.0,1275563896.55,寒武纪
2024-04-30,112.416,114.02,115.436,110.047,7728703.0,881226716.06,寒武纪
2024-05-06,117.114,109.544,117.55,109.067,8535390.0,935000762.16,寒武纪
2024-05-07,110.846,106.644,113.054,105.503,8090957.0,862852018.3080001,寒武纪
2024-05-08,105.705,106.51,109.027,104.027,5494380.0,585206413.8000001,寒武纪
2024-05-09,107.732,118.53,119.94,107.047,13756569.0,1630566123.57,寒武纪
2024-05-10,115.765,113.329,116.557,111.181,8628761.0,977888855.369,寒武纪
2024-05-13,111.242,110.571,114.43,109.584,5354404.0,592041804.684,寒武纪
2024-05-14,112.416,113.06,117.282,108.805,8430664.0,953170871.84,寒武纪
2024-05-15,111.094,115.805,117.745,109.644,8641160.0,1000689533.8000001,寒武纪
2024-05-16,119.262,120.913,125.013,117.134,10021544.0,1211734949.672,寒武纪
2024-05-17,117.785,127.067,130.456,117.134,9888452.0,1256495930.284,寒武纪
2024-05-20,125.772,130.49,136.966,123.49,11333158.0,1478863787.42,寒武纪
2024-05-21,129.409,124.497,134.107,124.04,9310632.0,1159145752.104,寒武纪
2024-05-22,124.497,125.832,126.846,121.269,6430755.0,809194763.16,寒武纪
2024-05-23,126.577,122.282,128.524,120.819,6560554.0,802237664.2279999,寒武纪
2024-05-24,123.154,114.362,124.161,112.953,11136194.0,1273557418.228,寒武纪
2024-05-27,113.087,117.107,118.188,110.389,9814833.0,1149385648.131,寒武纪
2024-05-28,116.114,114.597,121.812,114.43,8091765.0,927291993.7049999,寒武纪
