date,open,close,high,low,volume,amount,name
2023-12-01,56.984,56.744,57.184,56.084,1601600.0,90881190.4,帝尔激光
2023-12-04,56.954,56.714,57.674,56.504,2047300.0,116110572.2,帝尔激光
2023-12-05,56.514,55.294,57.194,55.264,1821500.0,100718021.0,帝尔激光
2023-12-06,54.924,55.404,56.524,54.664,1928300.0,106835533.2,帝尔激光
2023-12-07,55.024,54.524,55.554,54.174,2803800.0,152874391.2,帝尔激光
2023-12-08,54.984,54.774,55.254,54.304,2007000.0,109931418.0,帝尔激光
2023-12-11,54.334,55.864,55.994,53.824,2572500.0,143710140.0,帝尔激光
2023-12-12,55.774,55.864,56.124,55.424,1554500.0,86840588.0,帝尔激光
2023-12-13,55.864,54.664,55.864,54.494,1459400.0,79776641.60000001,帝尔激光
2023-12-14,54.974,54.154,55.534,53.874,1490600.0,80721952.4,帝尔激光
2023-12-15,54.554,54.004,55.194,53.974,1780700.0,96164922.8,帝尔激光
2023-12-18,53.924,53.224,54.654,53.074,1519000.0,80847256.0,帝尔激光
2023-12-19,53.074,53.364,54.354,52.654,2166400.0,115607769.6,帝尔激光
2023-12-20,53.984,52.594,54.474,52.534,2260300.0,118878218.2,帝尔激光
2023-12-21,52.434,54.874,55.474,51.404,5581700.0,306290205.8,帝尔激光
2023-12-22,54.574,55.784,56.834,52.574,5360700.0,299041288.8,帝尔激光
2023-12-25,55.884,55.474,57.134,54.834,3254300.0,180529038.2,帝尔激光
2023-12-26,55.244,56.654,57.624,54.814,4585400.0,259781251.60000002,帝尔激光
2023-12-27,56.574,55.324,57.154,54.894,3181100.0,175991176.4,帝尔激光
2023-12-28,55.204,60.554,61.214,55.134,9087500.0,550284475.0,帝尔激光
2023-12-29,59.374,59.134,60.124,58.534,6183900.0,365678742.6,帝尔激光
2024-01-02,58.744,57.814,58.864,57.434,3616700.0,209095893.8,帝尔激光
2024-01-03,57.974,57.574,58.824,56.814,2870100.0,165243137.4,帝尔激光
2024-01-04,57.754,57.454,57.804,56.644,2451500.0,140848481.0,帝尔激光
2024-01-05,57.464,56.764,58.214,56.474,2929500.0,166290138.0,帝尔激光
2024-01-08,56.274,57.914,58.674,55.974,3759200.0,217710308.8,帝尔激光
